#       time         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000
 281.0000000   -8.6385424758e-07   -4.0607565475e-07   -6.2659605460e-07    1.9698961738e-07
 282.0000000   -3.8749571171e-07   -3.3177447162e-08   -1.0355835259e-06   -7.5396859783e-08
 283.0000000    1.5200624987e-07    4.0251123153e-07   -8.0151346113e-07   -3.7880424919e-07
 284.0000000    6.2294792511e-07    6.7791537091e-07   -2.5890863443e-07   -4.3812924238e-07
 285.0000000    8.6055062486e-07    6.2783883101e-07    3.9192851479e-08   -1.4427133269e-07
 286.0000000    6.9227874776e-07    2.4397312245e-07   -1.9396376273e-07    3.3246211227e-07
 287.0000000    1.9080784889e-08   -3.0123745790e-07   -7.5076683575e-07    6.5726872611e-07
 288.0000000   -1.0756270268e-06   -7.3060264784e-07   -1.1171347731e-06    5.8765968850e-07
 289.0000000   -2.2673814746e-06   -8.0657241088e-07   -8.8717455893e-07    1.5975314452e-07
 290.0000000   -3.0607368478e-06   -4.6713329751e-07   -7.1278030697e-08   -3.4672366161e-07
 291.0000000   -2.9996170438e-06    1.2741871232e-07    9.0767023836e-07   -6.2372128768e-07
 292.0000000   -1.9296751661e-06    6.7154909399e-07    1.4908224361e-06   -5.4480922720e-07
 293.0000000   -1.5833561899e-07    8.7822176237e-07    1.3263287399e-06   -2.1180030515e-07
 294.0000000    1.6150276537e-06    6.3775272428e-07    4.6500071025e-07    1.6256800867e-07
 295.0000000    2.6032730509e-06    7.9301232652e-08   -6.8965059060e-07    4.0664440169e-07
 296.0000000    2.3250379309e-06   -5.0162369442e-07   -1.6230947320e-06    4.5624815163e-07
 297.0000000    8.6900719183e-07   -8.0712643782e-07   -1.9828840053e-06    3.2706426754e-07
 298.0000000   -1.1290019107e-06   -6.9676724866e-07   -1.7197515486e-06    7.0612129339e-08
 299.0000000   -2.7916248590e-06   -2.5331549165e-07   -1.0377138085e-06   -2.2957659757e-07
 300.0000000   -3.4223669065e-06    2.7664427133e-07   -2.3336614219e-07   -4.4801056908e-07
 301.0000000   -2.8197005729e-06    6.2483271881e-07    4.3483739583e-07   -4.5636903327e-07
 302.0000000   -1.3311572312e-06    6.4092447866e-07    7.7753410328e-07   -2.1672499458e-07
 303.0000000    3.5341554167e-07    3.5496147958e-07    6.6351894891e-07    1.5203878601e-07
 304.0000000    1.5386403510e-06   -6.0722385443e-08    6.7922991075e-08    4.2341990331e-07
 305.0000000    1.8170460382e-06   -3.9588767257e-07   -8.1810431227e-07    4.1987225390e-07
 306.0000000    1.1966536338e-06   -5.0912172256e-07   -1.5490691765e-06    1.5589222972e-07
 307.0000000    3.7217826950e-08   -3.8287580022e-07   -1.5943805185e-06   -1.6316360942e-07
 308.0000000   -1.1444496137e-06   -1.0956103928e-07   -6.7795889528e-07   -3.0028258773e-07
 309.0000000   -1.8990643881e-06    1.7038854057e-07    9.4815414345e-07   -1.7591550285e-07
 310.0000000   -2.0069754875e-06    3.3886326910e-07    2.5476850724e-06    7.4126689987e-08
 311.0000000   -1.5265597565e-06    3.4508963163e-07    3.2923353686e-06    2.2149062325e-07
 312.0000000   -7.2861033182e-07    2.1231636271e-07    2.7531395996e-06    1.4109098406e-07
 313.0000000    4.1298314530e-08    1.3713609953e-08    1.1496574016e-06   -8.8636172171e-08
 314.0000000    5.0857609021e-07   -1.6483020965e-07   -8.0405615468e-07   -2.6171171089e-07
 315.0000000    5.6395500751e-07   -2.5836004652e-07   -2.3211482689e-06   -2.2385315917e-07
 316.0000000    2.7516027884e-07   -2.4291794029e-07   -2.9301846374e-06    4.0186694645e-10
 317.0000000   -1.7589641525e-07   -1.3854372083e-07   -2.6085925088e-06    2.3372611923e-07
 318.0000000   -5.9052879356e-07    3.5104975156e-09   -1.6618998389e-06    2.9289022115e-07
 319.0000000   -8.3599953300e-07    1.2401433054e-07   -5.1066089837e-07    1.3066141949e-07
 320.0000000   -8.7956382970e-07    1.8035806071e-07    4.6330979409e-07   -1.3563000158e-07
 321.0000000   -7.6963603264e-07    1.6211356663e-07    9.8166275129e-07   -3.1803790988e-07
 322.0000000   -5.8708874293e-07    9.0782007958e-08    9.0572471811e-07   -2.9251283862e-07
 323.0000000   -3.9995473095e-07    4.9483247048e-09    2.8539941325e-07   -7.5869749733e-08
 324.0000000   -2.4462716414e-07   -6.0115251822e-08   -6.1748072030e-07    1.9733442353e-07
 325.0000000   -1.3474559808e-07   -8.7019631528e-08   -1.4019150471e-06    3.6766401372e-07
 326.0000000   -8.0253609987e-08   -7.8425305230e-08   -1.7043597807e-06    3.4541808427e-07
 327.0000000   -9.5577502900e-08   -4.8607119280e-08   -1.3866536845e-06    1.5153558012e-07
 328.0000000   -1.8881138593e-07   -1.2226304917e-08   -6.0655595289e-07   -1.0846992790e-07
 329.0000000   -3.4249577007e-07    2.2001327320e-08    2.8549544447e-07   -3.1058864036e-07
 330.0000000   -5.0587790899e-07    5.0309015568e-08    9.5494327777e-07   -3.7490155041e-07
 331.0000000   -6.1082894616e-07    6.9058633745e-08    1.2549812867e-06   -2.9242523575e-07
 332.0000000   -6.0512559008e-07    7.1907671474e-08    1.2559654106e-06   -1.1162592912e-07
 333.0000000   -4.8244366649e-07    5.2282079926e-08    1.1373890408e-06    9.5433315175e-08
 334.0000000   -2.8940068442e-07    9.5398673429e-09    1.0401276391e-06    2.6182574427e-07
 335.0000000   -1.0509024381e-07   -4.6301417334e-08    9.8356995448e-07    3.3831846267e-07
 336.0000000   -5.6300535149e-09   -9.5913402980e-08    8.8352912986e-07    2.9765552969e-07
 337.0000000   -3.2831743984e-08   -1.1863480775e-07    6.3065184772e-07    1.4328303747e-07
 338.0000000   -1.7972558614e-07   -1.0290045599e-07    1.6487060245e-07   -7.8256859277e-08
 339.0000000   -3.9446420266e-07   -5.2923791653e-08   -4.8882391066e-07   -2.7846714030e-07
 340.0000000   -5.9761872261e-07    1.2492465491e-08   -1.2190850987e-06   -3.5778390037e-07
 341.0000000   -7.0783301888e-07    6.8464975930e-08   -1.8479630268e-06   -2.5971461200e-07
 342.0000000   -6.7141573745e-07    9.5171470252e-08   -2.1740269639e-06   -1.5664296683e-08
 343.0000000   -4.8787033686e-07    8.5863841229e-08   -2.0465510499e-06    2.5617036682e-07
 344.0000000   -2.1850452547e-07    4.8250414684e-08   -1.4531829221e-06    4.0790744394e-07
 345.0000000    3.2690843938e-08   -4.5766766972e-10   -5.6933945214e-07    3.4567365857e-07
 346.0000000    1.6355114748e-07   -4.1567822139e-08    2.8302708557e-07    8.8234938012e-08
 347.0000000    1.2353076330e-07   -6.1973514643e-08    7.7035357777e-07   -2.3809247390e-07
 348.0000000   -5.9713650279e-08   -5.7592295702e-08    7.1220491165e-07   -4.6709361337e-07
 349.0000000   -2.9479239311e-07   -3.2775093852e-08    1.8164790778e-07   -4.8273048219e-07
 350.0000000   -4.7506253729e-07    2.8580985009e-09   -5.1967399498e-07   -2.7912557349e-07
 351.0000000   -5.3226353388e-07    3.8105204128e-08   -9.9994161524e-07    4.1637460439e-08
 352.0000000   -4.6402773998e-07    6.3004605124e-08   -9.5671754281e-07    3.2816479051e-07
 353.0000000   -3.2281732184e-07    7.0590409016e-08   -3.1238032659e-07    4.5833221067e-07
 354.0000000   -1.7950743917e-07    5.8109404282e-08    7.4908901145e-07    3.9457398078e-07
 355.0000000   -8.8171933169e-08    2.8002957447e-08    1.8522083175e-06    1.9061383774e-07
 356.0000000   -7.1291452737e-08   -1.1857342413e-08    2.5766946664e-06   -4.6685412709e-08
 357.0000000   -1.2530299841e-07   -4.9642315679e-08    2.6258521182e-06   -2.1437010959e-07
 358.0000000   -2.3231111762e-07   -7.3104513627e-08    1.9509503439e-06   -2.5852949829e-07
 359.0000000   -3.6530702482e-07   -7.4153370359e-08    7.7542611099e-07   -1.8852690688e-07
 360.0000000   -4.8704765079e-07   -5.2352533516e-08   -4.9966932610e-07   -6.0127069687e-08
 361.0000000   -5.5306944116e-07   -1.5435037913e-08   -1.4704238785e-06    5.8106883879e-08
 362.0000000   -5.2685051366e-07    2.3578961175e-08   -1.9004114932e-06    1.1653867136e-07
 363.0000000   -4.0205018473e-07    5.1327161868e-08   -1.8006257626e-06    1.0102328576e-07
 364.0000000   -2.1548923186e-07    5.8915431457e-08   -1.3834063673e-06    3.0844424189e-08
 365.0000000   -3.6633759706e-08    4.4780871244e-08   -9.2673295939e-07   -5.6562975548e-08
 366.0000000    6.5050719655e-08    1.4874346258e-08   -6.3164128661e-07   -1.2420460318e-07
 367.0000000    5.6312536390e-08   -1.9592257989e-08   -5.4791152708e-07   -1.4848914330e-07
 368.0000000   -4.3368739267e-08   -4.6041616535e-08   -5.9225179944e-07   -1.2283617674e-07
 369.0000000   -1.7590962512e-07   -5.4965718730e-08   -6.2751622172e-07   -5.4446327349e-08
 370.0000000   -2.7976418549e-07   -4.3507965891e-08   -5.4648457425e-07    4.0094258797e-08
 371.0000000   -3.2273730112e-07   -1.6723576446e-08   -3.1747163812e-07    1.3687095968e-07
 372.0000000   -3.1215932237e-07    1.4385189001e-08    1.7577659005e-08    2.0627131682e-07
 373.0000000   -2.7907613672e-07    3.7631142830e-08    3.7522190779e-07    2.1927408386e-07
 374.0000000   -2.5096628746e-07    4.5218008257e-08    6.6903070425e-07    1.6023941231e-07
 375.0000000   -2.3335440897e-07    3.7341602212e-08    8.3905472692e-07    4.0226482361e-08
 376.0000000   -2.1158409701e-07    2.1714131930e-08    8.6715848693e-07   -1.0017510120e-07
 377.0000000   -1.6825496371e-07    8.9781554760e-09    7.7759717072e-07   -2.0536335919e-07
 378.0000000   -1.0152948892e-07    6.3701132026e-09    6.2321115865e-07   -2.3145810296e-07
 379.0000000   -3.1079048311e-08    1.3245973774e-08    4.6109922149e-07   -1.6954579180e-07
 380.0000000    1.1316431437e-08    2.1243609750e-08    3.2820703621e-07   -5.0103890791e-08
 381.0000000   -7.0760670831e-10    1.9231070008e-08    2.3033731221e-07    7.4486280396e-08
 382.0000000   -7.3182516441e-08    3.0625637191e-10    1.5122401570e-07    1.5754470812e-07
 383.0000000   -1.8679065846e-07   -3.3200520784e-08    7.3955546734e-08    1.7816518031e-07
 384.0000000   -3.0304936308e-07   -6.9651457112e-08   -3.2951530340e-09    1.4336146748e-07
 385.0000000   -3.7848406812e-07   -9.3071836852e-08   -7.0969805854e-08    7.5567154365e-08
 386.0000000   -3.8147271930e-07   -9.0568283146e-08   -1.2758892938e-07   -2.3253521671e-09
 387.0000000   -3.0572302427e-07   -5.8513488855e-08   -1.9529245024e-07   -7.4086209502e-08
 388.0000000   -1.7473484936e-07   -4.6819927100e-09   -3.1243218262e-07   -1.2836222202e-07
 389.0000000   -3.4161757272e-08    5.4474240123e-08   -5.0308625248e-07   -1.5471719954e-07
 390.0000000    6.5892384209e-08    1.0016945914e-07   -7.4525531951e-07   -1.4443947410e-07
 391.0000000    9.1099212941e-08    1.1860625613e-07   -9.6498506732e-07   -9.6726901504e-08
 392.0000000    3.6017144863e-08    1.0620126693e-07   -1.0665278976e-06   -2.4326614827e-08
 393.0000000   -7.6090357814e-08    7.0375318039e-08   -9.8197372248e-07    4.8223958579e-08
 394.0000000   -2.0571432686e-07    2.5475060601e-08   -7.0887287560e-07    9.5190684066e-08
 395.0000000   -3.1453927485e-07   -1.4173826373e-08   -3.1270068659e-07    1.0317330836e-07
 396.0000000   -3.7906344451e-07   -4.0459237735e-08    1.0488601217e-07    7.8358107097e-08
 397.0000000   -3.9515501700e-07   -5.3700079020e-08    4.5017078272e-07    4.1905632353e-08
 398.0000000   -3.7383137749e-07   -6.0062977517e-08    6.6871987216e-07    1.6124352868e-08
 399.0000000   -3.3242255564e-07   -6.6209722244e-08    7.5216225940e-07    1.0849304651e-08
 400.0000000   -2.8593055199e-07   -7.4585685267e-08    7.2581183460e-07    1.9389224133e-08
 401.0000000   -2.4173247091e-07   -8.1878273333e-08    6.3071861381e-07    2.6235280761e-08
 402.0000000   -1.9862159869e-07   -8.0976131571e-08    5.0993931821e-07    1.9878088421e-08
 403.0000000   -1.4964986514e-07   -6.4941117763e-08    3.9996668244e-07    6.2753720795e-10
 404.0000000   -8.7370492661e-08   -3.1007443331e-08    3.2343417476e-07   -2.1922601370e-08
 405.0000000   -9.5279885794e-09    1.6917340408e-08    2.8178909593e-07   -3.8277420546e-08
 406.0000000    7.7047163580e-08    6.8200901853e-08    2.5243536417e-07   -4.6403047385e-08
 407.0000000    1.5626406535e-07    1.0835401271e-07    1.9676798377e-07   -5.0839302078e-08
 408.0000000    2.0700192503e-07    1.2438843151e-07    8.0043109364e-08   -5.5315760314e-08
 409.0000000    2.1047443089e-07    1.1072545193e-07   -1.0547233003e-07   -5.6593509981e-08
 410.0000000    1.5765479609e-07    7.2538010053e-08   -3.2832623723e-07   -4.5897742206e-08
 411.0000000    5.3196270060e-08    2.4035664334e-08   -5.2688395694e-07   -1.7113666704e-08
 412.0000000   -8.6211319234e-08   -1.8015454807e-08   -6.3715916848e-07    2.5416463487e-08
 413.0000000   -2.3808763052e-07   -4.1995084730e-08   -6.2442250495e-07    6.6523779964e-08
 414.0000000   -3.8123851988e-07   -4.5726190206e-08   -5.0011361243e-07    8.8128951093e-08
 415.0000000   -4.9935489016e-07   -3.5030097612e-08   -3.1449455239e-07    7.9734188945e-08
 416.0000000   -5.7941685069e-07   -1.8276697467e-08   -1.3065492693e-07    4.4242875370e-08
 417.0000000   -6.0746863066e-07   -1.2914638786e-09    3.7753659176e-09   -4.0842077036e-09
 418.0000000   -5.6714000834e-07    1.3918526167e-08    7.1594539792e-08   -4.7138634631e-08
 419.0000000   -4.4498216421e-07    2.6649176921e-08    8.2609487650e-08   -7.0875049961e-08
 420.0000000   -2.4146825271e-07    3.4258742145e-08    5.8674874786e-08   -6.9862658467e-08
 421.0000000    1.9159022729e-08    3.1445752648e-08    1.9167036729e-08   -4.7668817940e-08
 422.0000000    2.8864669999e-07    1.2867805612e-08   -2.4809363932e-08   -1.4181323748e-08
 423.0000000    5.0804111695e-07   -2.2762066498e-08   -6.7241117414e-08    1.8706955558e-08
 424.0000000    6.3005744110e-07   -6.9839143482e-08   -1.0086082475e-07    4.1719683129e-08
 425.0000000    6.3909734639e-07   -1.1596958171e-07   -1.1403369319e-07    5.1489159307e-08
 426.0000000    5.5712714876e-07   -1.4507592839e-07   -9.3460143001e-08    5.0858540702e-08
 427.0000000    4.3083261353e-07   -1.4254591456e-07   -3.0648857356e-08    4.5815080672e-08
 428.0000000    3.0626787655e-07   -1.0098370576e-07    7.2248240930e-08    4.0881037513e-08
 429.0000000    2.0497222503e-07   -2.4637752818e-08    2.0089211267e-07    3.6071636971e-08
 430.0000000    1.1516782190e-07    6.9741183731e-08    3.3244249602e-07    2.7461443966e-08
 431.0000000    3.0308407707e-09    1.5708093254e-07    4.4263840771e-07    1.0679003540e-08
 432.0000000   -1.6278421262e-07    2.1238559368e-07    5.1302383921e-07   -1.5401145783e-08
 433.0000000   -3.8798015756e-07    2.1987264064e-07    5.3538357674e-07   -4.7200674574e-08
 434.0000000   -6.4438569109e-07    1.7842924723e-07    5.1196213013e-07   -7.7581816500e-08
 435.0000000   -8.8105309209e-07    1.0083348272e-07    4.5187526313e-07   -9.8235962834e-08
 436.0000000   -1.0475724134e-06    7.7394760337e-09    3.6561578290e-07   -1.0195124022e-07
 437.0000000   -1.1158124267e-06   -7.9873652593e-08    2.6032720727e-07   -8.4487852236e-08
 438.0000000   -1.0883301657e-06   -1.4606062994e-07    1.3828249163e-07   -4.6341381977e-08
 439.0000000   -9.9060518283e-07   -1.8163562043e-07   -4.5740936275e-10    5.9985498936e-09
 440.0000000   -8.5396439792e-07   -1.8340530176e-07   -1.5262468910e-07    6.0564856642e-08
 441.0000000   -7.0044319589e-07   -1.5305569930e-07   -3.0710137069e-07    1.0310829288e-07
 442.0000000   -5.3772918430e-07   -9.6935692973e-08   -4.4476029376e-07    1.2214404576e-07
 443.0000000   -3.6465820543e-07   -2.6283195114e-08   -5.4398551490e-07    1.1339722769e-07
 444.0000000   -1.8101717140e-07    4.3614020840e-08   -5.8916364502e-07    8.1232787398e-08
 445.0000000    6.1410053867e-09    9.6503375838e-08   -5.7695469517e-07    3.6415543149e-08
 446.0000000    1.8363022327e-07    1.2020318488e-07   -5.1626120486e-07   -8.4053906219e-09
 447.0000000    3.3883955878e-07    1.1158358962e-07   -4.2203861555e-07   -4.3224482088e-08
 448.0000000    4.6651471759e-07    7.8671275276e-08   -3.0738131950e-07   -6.3493705660e-08
 449.0000000    5.7074796136e-07    3.7933007707e-08   -1.7940327826e-07   -7.0573565784e-08
 450.0000000    6.6111633247e-07    7.2374369254e-09   -4.1449843166e-08   -6.9975718089e-08
 451.0000000    7.4587431254e-07   -2.2942634211e-09    1.0064038872e-07   -6.8045442276e-08
 452.0000000    8.2662382844e-07    8.7704412094e-09    2.3362093007e-07   -6.8266699894e-08
 453.0000000    8.9734862629e-07    2.9192381310e-08    3.3788642864e-07   -6.8871218638e-08
 454.0000000    9.4755153060e-07    4.3330642676e-08    3.9500140471e-07   -6.3275687515e-08
 455.0000000    9.6672464114e-07    3.8939969021e-08    3.9755741249e-07   -4.3642723197e-08
 456.0000000    9.4707620584e-07    1.2289332662e-08    3.5503509840e-07   -6.0502226203e-09
 457.0000000    8.8331443184e-07   -3.1378421219e-08    2.9120979076e-07    4.5467173534e-08
 458.0000000    7.7085506615e-07   -8.0984799137e-08    2.3364166128e-07    9.8465669141e-08
 459.0000000    6.0512384263e-07   -1.2372992282e-07    2.0095260610e-07    1.3600038478e-07
 460.0000000    3.8363967433e-07   -1.4824816236e-07    1.9543403828e-07    1.4348932268e-07
 461.0000000    1.1003948619e-07   -1.4659997345e-07    2.0536378130e-07    1.1554605551e-07
 462.0000000   -2.0278814874e-07   -1.1584181314e-07    2.1494714948e-07    5.9500487108e-08
 463.0000000   -5.3300095636e-07   -5.9391577126e-08    2.1451842666e-07   -6.4783569370e-09
 464.0000000   -8.5363234571e-07    1.2666475844e-08    2.0370822028e-07   -6.0361479181e-08
 465.0000000   -1.1375355911e-06    8.5405504264e-08    1.8604493068e-07   -8.5392371510e-08
 466.0000000   -1.3606709647e-06    1.4300275794e-07    1.6059790969e-07   -7.6936439422e-08
 467.0000000   -1.5030631546e-06    1.7336209662e-07    1.1891933578e-07   -4.3502292696e-08
 468.0000000   -1.5492500270e-06    1.7143194354e-07    5.1176133160e-08   -1.5563237835e-09
 469.0000000   -1.4904017445e-06    1.4001436280e-07   -4.2722576582e-08    3.2632929763e-08
 470.0000000   -1.3280155980e-06    8.8212552311e-08   -1.4630284697e-07    4.9317955193e-08
 471.0000000   -1.0763826847e-06    2.8545865808e-08   -2.3088113917e-07    4.6661469286e-08
 472.0000000   -7.6076161968e-07   -2.6219719075e-08   -2.6958288760e-07    2.7812375533e-08
 473.0000000   -4.1110010853e-07   -6.5898131956e-08   -2.5175065979e-07   -2.8521218124e-09
 474.0000000   -5.4851842291e-08   -8.4995068658e-08   -1.8760471522e-07   -4.1034022815e-08
 475.0000000    2.8646732075e-07   -8.3696286206e-08   -9.9913561098e-08   -8.0976081665e-08
 476.0000000    5.9514229365e-07   -6.7347952746e-08   -8.8832579080e-09   -1.1365765051e-07
 477.0000000    8.5224995846e-07   -4.4444097969e-08    7.8649437307e-08   -1.2776871305e-07
 478.0000000    1.0350027835e-06   -2.3768894094e-08    1.6793719877e-07   -1.1409405348e-07
 479.0000000    1.1200168891e-06   -1.1740788296e-08    2.6417457556e-07   -7.0780170953e-08
 480.0000000    1.0915729192e-06   -1.0854985232e-08    3.5885588593e-07   -5.7752667697e-09
 481.0000000    9.5012808391e-07   -1.9547634028e-08    4.2549234022e-07    6.5485152901e-08
 482.0000000    7.1599469996e-07   -3.3223530784e-08    4.2928902447e-07    1.2582947282e-07
 483.0000000    4.2611925218e-07   -4.5913565468e-08    3.4571748708e-07    1.6211761996e-07
 484.0000000    1.2573633953e-07   -5.2058591391e-08    1.7650384547e-07    1.6813969163e-07
 485.0000000   -1.4133315171e-07   -4.8050783828e-08   -4.7194367839e-08    1.4419740490e-07
 486.0000000   -3.4058881743e-07   -3.3246241112e-08   -2.7659309552e-07    9.5117256495e-08
 487.0000000   -4.5175612770e-07   -1.0204149497e-08   -4.6494233956e-07    2.8752692953e-08
 488.0000000   -4.7090718235e-07    1.5989563660e-08   -5.8371438569e-07   -4.4415780310e-08
 489.0000000   -4.1012503502e-07    3.9233213827e-08   -6.2744634730e-07   -1.1161139687e-07
 490.0000000   -2.9450211861e-07    5.4372831018e-08   -6.0746806295e-07   -1.5938417646e-07
 491.0000000   -1.5627584963e-07    5.8975582335e-08   -5.4134300495e-07   -1.7675540208e-07
 492.0000000   -2.6967262058e-08    5.4199543961e-08   -4.4545379261e-07   -1.5865589928e-07
 493.0000000    7.0172996957e-08    4.4285387119e-08   -3.3333268460e-07   -1.0793742844e-07
 494.0000000    1.2455265382e-07    3.4746881596e-08   -2.1683211874e-07   -3.5011838693e-08
 495.0000000    1.3769564907e-07    2.9995800637e-08   -1.0574251779e-07    4.4578959235e-08
 496.0000000    1.1833318335e-07    3.1525268871e-08   -4.6462134537e-09    1.1365657863e-07
 497.0000000    7.5878484400e-08    3.7567604988e-08    8.9973048231e-08    1.5709514621e-07
 498.0000000    1.5698969195e-08    4.4352855185e-08    1.8838991478e-07    1.6525696780e-07
 499.0000000   -6.1680479450e-08    4.8169483524e-08    3.0141327089e-07    1.3673945013e-07
 500.0000000   -1.5768530894e-07    4.6988272168e-08    4.3309063719e-07    7.9569171385e-08
 501.0000000   -2.7130247071e-07    4.0783621185e-08    5.7752589440e-07    9.7759629082e-09
 502.0000000   -3.9577696420e-07    3.0622156324e-08    7.2189920564e-07   -5.3037201202e-08
 503.0000000   -5.1781438805e-07    1.7410895659e-08    8.5292438085e-07   -9.2043814759e-08
 504.0000000   -6.1904927893e-07    1.3139629619e-09    9.6160173874e-07   -9.9039602768e-08
 505.0000000   -6.7860982375e-07   -1.7792483232e-08    1.0431227142e-06   -7.7180148251e-08
 506.0000000   -6.7588523422e-07   -3.9329118702e-08    1.0931386829e-06   -3.9287000449e-08
 507.0000000   -5.9351607140e-07   -6.1413838871e-08    1.1044166437e-06   -2.4628647217e-09
 508.0000000   -4.2113598727e-07   -8.1254738258e-08    1.0669697985e-06    1.8574078580e-08
 509.0000000   -1.5988521250e-07   -9.6339734620e-08    9.7137086524e-07    1.6636388474e-08
 510.0000000    1.7348019430e-07   -1.0558412968e-07    8.1241918402e-07   -6.1353246905e-09
 511.0000000    5.4496119900e-07   -1.0958797562e-07    5.9074512085e-07   -3.9986747090e-08
 512.0000000    9.0601272672e-07   -1.0976896948e-07    3.1243308272e-07   -7.1511333719e-08
 513.0000000    1.2009694414e-06   -1.0691764613e-07   -1.1378318283e-08   -8.8059076383e-08
 514.0000000    1.3776998164e-06   -1.0012678240e-07   -3.6351503251e-07   -8.1199275360e-08
 515.0000000    1.3986088239e-06   -8.6827573728e-08   -7.1925828600e-07   -4.8694136684e-08
 516.0000000    1.2488896637e-06   -6.4000399689e-08   -1.0467429940e-06    4.9266371898e-09
 517.0000000    9.3985839076e-07   -2.9955071388e-08   -1.3109598141e-06    6.9022845624e-08
 518.0000000    5.0679278147e-07    1.4220209629e-08   -1.4805809869e-06    1.2882208433e-07
 519.0000000    2.2859034383e-09    6.4246998313e-08   -1.5347560642e-06    1.6883807973e-07
 520.0000000   -5.1281289442e-07    1.1347187609e-07   -1.4670111337e-06    1.7729137916e-07
 521.0000000   -9.7853754544e-07    1.5456029738e-07   -1.2852334761e-06    1.5021123315e-07
 522.0000000   -1.3432200321e-06    1.8140329130e-07   -1.0087942927e-06    9.3429013036e-08
 523.0000000   -1.5683841687e-06    1.9056652790e-07   -6.6467500334e-07    2.1222691535e-08
 524.0000000   -1.6313213281e-06    1.8186232477e-07   -2.8386849272e-07   -4.8180029680e-08
 525.0000000   -1.5260808696e-06    1.5799056387e-07    1.0169365365e-07   -9.8521775603e-08
 526.0000000   -1.2634975024e-06    1.2351757769e-07    4.6189619097e-07   -1.2050104426e-07
 527.0000000   -8.7034874845e-07    8.3626217228e-08    7.7084676119e-07   -1.1402484533e-07
 528.0000000   -3.8724821088e-07    4.3038450205e-08    1.0085619688e-06   -8.7229186264e-08
 529.0000000    1.3518370964e-07    5.3382347642e-09    1.1616807332e-06   -5.3007851135e-08
 530.0000000    6.4191008730e-07   -2.7279054465e-08    1.2234878849e-06   -2.4446156821e-08
 531.0000000    1.0802197918e-06   -5.3929633360e-08    1.1939335338e-06   -1.0620230000e-08
 532.0000000    1.4064970603e-06   -7.4754622804e-08    1.0801216513e-06   -1.3952887830e-08
 533.0000000    1.5917398759e-06   -9.0505820700e-08    8.9696330546e-07   -2.9874643060e-08
 534.0000000    1.6247792740e-06   -1.0207165566e-07    6.6691873653e-07   -4.8901699686e-08
 535.0000000    1.5126494462e-06   -1.1004459569e-07    4.1766958493e-07   -6.0436217526e-08
 536.0000000    1.2781705888e-06   -1.1446734730e-07    1.7745477233e-07   -5.6888034180e-08
 537.0000000    9.5538643346e-07   -1.1486548991e-07   -3.0711333227e-08   -3.6518907709e-08
 538.0000000    5.8390320337e-07   -1.1056150491e-07   -1.9355722190e-07   -3.9259305710e-09
 539.0000000    2.0328889707e-07   -1.0112965104e-07   -3.0850818082e-07    3.1908528265e-08
 540.0000000   -1.5151700036e-07   -8.6783180445e-08   -3.8036043071e-07    6.1085007259e-08
 541.0000000   -4.5326101462e-07   -6.8528870130e-08   -4.1530320520e-07    7.6353318873e-08
 542.0000000   -6.8383918298e-07   -4.8041836079e-08   -4.1558912857e-07    7.5473847290e-08
 543.0000000   -8.3444180029e-07   -2.7325534637e-08   -3.7796666317e-07    6.1637842195e-08
 544.0000000   -9.0481255723e-07   -8.2729127413e-09   -2.9689525852e-07    4.1947284560e-08
 545.0000000   -9.0206385595e-07    7.7592163980e-09   -1.7080344727e-07    2.4622062485e-08
 546.0000000   -8.3938476554e-07    2.0268368407e-08   -7.9326834064e-09    1.6019698259e-08
 547.0000000   -7.3476898375e-07    2.9731595038e-08    1.7138327659e-07    1.8575832448e-08
 548.0000000   -6.0961738874e-07    3.7469091405e-08    3.3721362050e-07    3.0354120791e-08
 549.0000000   -4.8686702030e-07    4.5234149909e-08    4.5629516848e-07    4.6187300640e-08
 550.0000000   -3.8835052419e-07    5.4614314283e-08    4.9981912607e-07    5.9745042400e-08
 551.0000000   -3.3147717741e-07    6.6422182559e-08    4.5052994280e-07    6.5617092228e-08
 552.0000000   -3.2588789494e-07    8.0286637100e-08    3.0764816758e-07    6.0729697446e-08
 553.0000000   -3.7111808664e-07    9.4598730445e-08    8.8777206523e-08    4.4875512531e-08
 554.0000000   -4.5619556672e-07    1.0684304521e-07   -1.7170592782e-07    2.0481437307e-08
 555.0000000   -5.6149519743e-07    1.1421006261e-07   -4.2791265270e-07   -8.1896441471e-09
 556.0000000   -6.6239328351e-07    1.1429324151e-07   -6.3074495783e-07   -3.6263991389e-08
 557.0000000   -7.3374534013e-07    1.0565850949e-07   -7.3760269367e-07   -5.9708208987e-08
 558.0000000   -7.5417234953e-07    8.8135263262e-08   -7.2114074861e-07   -7.6576682426e-08
 559.0000000   -7.0945538678e-07    6.2788907852e-08   -5.7484200938e-07   -8.7467494420e-08
 560.0000000   -5.9468447728e-07    3.1645938569e-08   -3.1416084515e-07   -9.4809650888e-08
 561.0000000   -4.1496911492e-07   -2.6968374524e-09    2.6664850910e-08   -1.0120169974e-07
 562.0000000   -1.8455786475e-07   -3.7459355002e-08    4.0097838830e-07   -1.0764083054e-07
 563.0000000    7.5633834110e-08   -7.0002515142e-08    7.5764352037e-07   -1.1263827136e-07
